Sample ID,Datetime,Site,Baseflow,Snowmelt lysimeter,Soil water lysimeter,Sum_Fractions,Baseflow_Uncertainty_95sig,Snowmelt lysimeter_Uncertainty_95sig,Soil water lysimeter_Uncertainty_95sig
RI23-1001,2023-02-09 13:40:00,Hungerford,0.8756013583864177,0.12439864161358227,0.0,1.0,0.7609147126666825,3.703616635810832e-09,0.7609147125784026
RI23-1002,2023-02-09 16:00:00,Hungerford,0.8119644699068505,0.1880355300931494,2.884384354626124e-16,1.0000000000000002,0.8186668688535893,1.0959948578636119e-09,0.8186668692343453
RI23-1003,2023-02-09 22:00:00,Hungerford,,,,0.0,0.7028391608138038,3.160852217387833e-09,0.7028391610074495
RI23-1005,2023-02-10 10:00:00,Hungerford,0.2167414758844872,0.0,0.7832585241155129,1.0,0.45864599658629834,5.483065507660997,5.381626479382058
RI23-1007,2023-02-10 16:00:00,Hungerford,0.4163287930687966,3.172375556692586e-16,0.5836712069312031,1.0,0.3068616536256226,8.166336638755062,7.9903695869775575
RI23-1008,2023-02-11 12:30:00,Hungerford,0.8407148746711185,0.15928512532888145,1.470178145890344e-16,1.0000000000000002,0.3684361478447587,8.936125777289002e-07,0.3684366000788154
